M

       2                          46                 42             46            21         14         15         34        27       34      27       14      8       19      14      21     14     14    15     10     4    22    19    14    19   22   14     6    4    11    14    8    8    8    6    15    11    11   11   15    9    9   11  10   9   4   3    9  10   4    6   3   4   3  12  13  13   3   4   5   6   4   4   2  10   7   6   8   4   6   3   1   3   3   4   6   3   3   8   9   7   8   7   5   5   6   7   5   1   4   3   1   .   5   7   7   3   .   4   5   6   3   3   4   4   1   1   7   7   1   2   3   2   1   4   3   3   3   2   1   .   1   1   4   6   4   4   .   3   3   3   1   5   5   .   3   3   2   2   1   1   5   1   .   3   2   1   1   4   3   3   .   .   .   3   4   3   3   2   2   1   1   2   1   2   .   .   2   1   .   .   1   1   1   2   2   2   .   .   3   3   2   2   .   .   1   1   .   .    3    3    .    1    .    .
X.181    138988549876584520148320256 -21065543276560384              .  281255346176   62246912   30507008          .         .        .       . -2207744 -79744  3670016       .       .  20480      .     .      .     .     .     .     .     .    .    .   896 -184 -3584     . -384    .    . -160     .     .     .    .    .    .    .    .   .   . -28  24    .   .   . -224  -8  32   8   .   .   .   . -40  32   .   .   .  -6   .   .   .   .   .   .   .   .   .   .  -8   .   .   .   .   .   .   .   .   .   .   .   .   .   1  -4   .  -1  -1   .   .   .   .  -1   .  16   .   .   .   .   .   1   1   .   .   2   2   .   .   .   .   .   .   .   2  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   1   1   .   1   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1  -2   .   .   .   .   .   .   .   .  -1   .   .   .   .   .  -1  -1   .   .   .   .   1   1   1   1  -1  -1    .    .    .    2    .    .
X.182    161561864971171113287540625 -12273909074571375  1405532430225             . -116917020          .  205602705  15181425 -1367919 -394575        . -37500        . -160380       .  26244   2916     .      .  1029  3969 -4455 -1275  -855 -351   69     .    .     .     .  500 -300  100    .     .  -324     .    .    .  120    .  -36  36   .  27   1    .   .  21    .   . -15   . -15 -11  13   .   .   .   .   .   .   .   .   . -20   .   .  -4   .   .   .  -3   .   .   3   3   .   .   .   .   .   6  -6   .   .   .   .   3   1   .   .   .   .   .   1   .  15   .   .   .   .  -1   1   .   .  -1  -1   .   .   .   .  -1   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .  -3   .   .   .   .   .  -1  -1  -1  -1   .   .   .   .   .  -1   1   .   .   .  -1  -1   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   .   .   1   .   .   .   1   1   .   1   .   .   .   .   .   1   1   .   .   .   .   .   .   -1   -1    .    .    .    .
X.183    163216709667196367710937500 -12721880097062500 -1628116262500  318444612850 -301014350  -46899125 -331558500  11911900  1413020  555100        .      .    86450   86450  -14350   8690  -2830 -2485      .     .   700  -660 -1300  1100  508  140  -935 -125     .     .    .    .    .  190   690  -390   490  -21    2   70   94  -70   2  -5   .   .    .   .   .    .   .   .   . -12   4   4   . -31 -31  -7  -1   5   .   .   .   .   .   .   .   .   .   .   .  10  -2  -3  -3   6  -2  -2   2   3  -4  -4   2  -2  -1   .   .   .   1   1   .   .   .   .   2   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .  -3  -3   1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   2   .   1   1  -1  -1   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   1   1   .   .   .   .   .   .    .    .    .    .    .    .
X.184    172248852397651745653437500 -15266577308482500    18932413500    6832904078  -93683590   -4936750  539427900  24188892  -968900 -405860 -8662500      .   -24882   90090    -882  21450   2970   210  17493     .  -244 -2860  1352  -380  -20  -56  -610   38  1100  -100    .    .    .    .  -114   570     6 -126   -2  -14  -30   10 -14  10   .   .   21  21   .  153  45   .   .  12   8   .   .  12  -6   6  -6   .   4 -20  -8   . -20   .   . -21   .   .   .   .   .  -3  -3   2   2 -10  -2   2  -2   2  -2  -2  -2   .   .   .   2   2  -7  -3   5   .   .   .  -7  -7   5   .   .   .   .   .   2  -2   .   .   .  -7   .   6   .   .  -2   .   .   .   .   .   2   .   .   .   .   3   .   .   .   .   .   .   1   1   1   1   .   .   .   .   .   .   .   .   .   1   .   .   1   .   .   1   1   .   .   1   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1  -1   .   .   .   .  -1  -1    .    .   -1    .    .    .
X.185    173865305251972140447265625 -25468473312734375 -2298055134375  477019824050  301901600   28744625 -345566375  17347225   522585 -102375        .      .  4577650       .   77490 -79040   4320   945      .     .  3577 -3575   625   105  -71   49 -1330  -88     .     .    .    .    .    .   370  -800   490   49 -126    .  -32    .   . -15  39   .    .   .   .    .   .   .   .   9   1 -15   .  16  -2 -18   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2  -2   4  -6   1   4   4   .   4   1   .  -1   .  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   1   1   .   .   .   .   .  -2   4  -2   .   .   3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   .  -1   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .  -1  -1  -1  -1   .   .    1    1    .    .    .    .
X.186    175867626988794162227008203  -7872254072319285   280190603979  210555861318          .          . -586448181 -14663349   214731 -307125  7313328  30078  1299078       .  132678      .      .     . -16149 -1596 -2421 -2805   675    75 -885 -189     .    .  2640  -336   90  594   54    . -2106     .  -162    .   54    .    .    .   .   . -39   .   51  27 -36  243   .   .   .   3  -5  11   1   .   .   .   .   .   . -16 -24  -6   .   .   6  33  12   .   .   .   .   .   .  -6  -6   .   6   .   .   .   .   .   .  -2   1   .   .   .  -1   3  -1   .   .   .   3   3   .   .   .   .   .   .  -1  -1   .   .   1   1  -1   .   .   .   .   .  -3   .   .   .   .   .   .   .   .  -3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   1   .   .   .   .   .   3  -1   .   .   .   .   .   .   .   .   1   .   .   1  -1   .   .   1   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   -1   -1   -2    .    1    1
X.187    177966317773633111417870812  -8022419792377380   972679666140             .          . -190373976  135719388  -8377668  -785700  226044 -1911438  70812        .       .       .      .      .  3240  14553     . -2484  1188     .   180  492    .     .    . -2430  -270  120    .  -60   54     .     .     .  216    .    .    .    .   .   .   .   .    9  -7   .    .   .   .  24  12   .   8  -6   .   .   .   .   .  -5  18 -18 -12  -6  -6   .   .   .  -9   .   6   6   3   3   .   .   .   .   .   .   .   .   .   .   2   .   .   .   .   9  -7   1   .   .   .   .   .   .   .   .   .   .   .  -2   2   .   .  -2   3   .   .   .   .   .  -1   .   .   .   .   .  -2   .   .   .   .   .  -1   .   2   2   .  -1  -1   1   1   .   .   .   .   .   .   .   .  -1   1   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .  -1   .   .   .   .  -1  -1   .   .   .   .   .   .    .    .    .    1    1    1
X.188    198203900044423845494482560  -6392453634103680  1830980511360  100109989980    1387386  -78009516   75163264 -29391232 -1235328  640640 -4474690 -36190 -2054052  162162   10332 -29214  -2934 -2220   7497     . -1408 -1408     .   640 -384    .  -171  -36  1870   830   70 -210   10    .   412   394   140  148  -36  -70   50  114 -42  20   .   .   81  -7   .  -70 -34 -19 -16   .   .   .   .   .   9  -3  12   .   .  14  18  14  30   .   2   .   .   3   .   .   .   .   .  -4  -4  -4   4  -4   .   .  -2   .   .   .   .   .  -6   3  -3   1  -3   .   .  -3  -2   2   2   .   1   1   .   .   .   .   .   .   .  -3   .   1   4  -1   .   .   .   .   .   .   .   2   .   .   .   .   .  -1   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   2  -1  -1   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .    .    .
X.189    200390867219082687273984375   8262689332224375  1319623680375  -54234085491          .  -76271625 -322252425   6641271   123255 -487305  4809375      . -1384371       .  -93555      .      .  2295  -7021 -1680 -1161  3223   351  -105 -777   63     .    .   175  -225    .    .    .  144  1485     .   -27 -153  -99    .    .    .   .  15 -28  24  -85  35   . -216   .   .   .  -1   7  -9   .   .   .   .   .   .   5  15 -29   .  15   .   . -19 -12  11   .   4   .   .   .   1   9   .  -3   7   .   .   .   .   3   .  -4   .   .   .   7  -5  -1   .   .   .   4   .   .   .   .   .   .   .  -1  -1   .  -3   .   4   .   .   .   .   .   1  -1  -1   .   .   1   3   .   .   .   5   .  -1   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .  -1   1   .   .  -1   .   .  -2   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .  -1   .   .   1   .   1   .   .   .   .   .   .   .   .   .   .   .   .    .    .    1   -1    .    .
X.190    203314261261157852274218750  -6257595111381250 -1493402069250 -324851861425  206916710  -23807875  727389950  15485470   742910  -93730 -4156250      .  -469105  -90090  -17073 -49930  -7290 -1155      .     .  1806 -2058   650   230  238 -182   401   50  1750   550    .    .    .  -99 -1201   230     7   77  191   14   -2  -10  14   5   .   .    .   .   .  175  -5   .   .  -2  -6   2   .  20  -7 -15   6   .   5 -10 -30   . -10   .   .   .   .   .   .   1  -3   .   .   3   3   6  -1  -3  -2   2   2  -2   1   .   .   .  -1  -1   .   .   .   .   .   .  -5   7  -5   .   .   .  -2  -2   .   .   .  -3   .   .   .   5  -4   1   2   1   .   .   .   .   .   2   .   .   .   .   .   .   .   1   1   1   .   .   .   .   .   .   1   .   .   .   .  -1   1   .   .   .  -1   .   .  -3  -1   .   .  -1   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1  -1   .   .   1   1   .   .   .   .    .    .    .    1    .    .
X.191    207467089840006711558593750  -4754485177406250 -1224482366250 -115651847025  -86229000   17228250  280513750 -16807050   182230  311350        .      . -1683825 -257400   13455  48360   5400  2010  22575  1505  1574  5390   650   190 -762  106  -450  279     .     .    .    .    .    .  1615  -320  -225 -134 -113 -140  -36  -80  16  10   .   .   15 -17  25    .   .   .   .  14 -14  10   6   3  -6   6   3  -9   .   .   .   .   .   .   . -15  -1  -3  -4   .   .   .   .  -1  -1   8   7   2  -2   2   4   .  -2   .   .   .   .   .  -1  -1  -1  -3   .   .   .   .   .   .   .   .   .   .   .   .   .   .   2   .   .  -2   1   .   1   .   .   .   .   .   .   .   .   .   .  -3   4   1   1   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .  -1   1   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .  -1   .   .   .   .   .   .   .   .   .   .   .   .    .    .    .    .   -1   -1
X.192    212490247553365721772656250   1174047622256250 -1732832655750 -241832956050   84990465          .  168253050  10690330  -257670 -274470  4156250      .  -893970 -248535   49518 -26055  -7695     .      .     .   714  -462 -1650   -30  170 -210   729    . -1750  -550    .    .    .  -46  1326 -1095   238    .   78   21   85  -15 -27   . -15 -41    .   .   . -175   5   .   .   2   6  -2   7   .   9   9   .   .   .  10  30   .  10   .   .   .   .   .   .  -6   2   .   .   6   6   3   6   .  -3  -3  -3  -1   .   .   1  -1   .   .   .   .   .   .   .   .   5  -7   5   .   .   .   .   .   .   .  -1  -4  -1   .   .  -3   .   1   .   .   3   .   1   1   .  -2   .   .   .   .   .   .   .  -2  -2  -1   .   .   .   .   .   .   2   .   1   1  -1   .  -1   .   .   .   .   .   .   3   1   .   .   1   .   .   .   .  -1  -1   .   .   .   .   .   .   1  -1  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .    1    1    .   -1    .    .
X.193    241866941438795926688759808                  .              . -162357313536  -98942976  -56918016          .         .        .       .  3063808 -40192        .       .       .      .      .     . -17408  2192     .     .     .     .    .    .   576 -288     .     .    .    .    .    .     .     .     .    .    .    .    .    .   .   .  16  16    .   .   .   64  64 -16 -16   .   .   .   .   .   .   .   .   .  -4   .   .   .   .   .   .  16   2  -8   8   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -2   .   .   6  -3   .   .   .   .  -2   .   .   .   .   .   .   .   2   2   .   .   .   .   .  -8   2   .   .   .   .   .  -2   1  -2  -2   .   .   .   .   .   .   .   .   .   .   .   1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   .   1   1   .   .   .   .  -1  -1   .   .   1   1    .    .    1    .    .    .
X.194    258823477531055064045234375    799715572914375  -948291917625  -78338123487 -138174660          .  -95463225   5336487  -388665 -796185  3853125      . -1999647 -189540  -24543  43740   4860     .  18003 -1450 -1737  2607 -1053   -65  471 -189     .    . -1275   325    .    .    .  -24  -351   540  -279    .  -15  -36  -36   60 -36   .   .   .   19 -45 -10   63 -45   .   .  -1  11 -13   .   .   .   .   .   .   6   5  37   .   5   .   . -15  -1   .  -1  -4  -8   .   .  -3  -3   .   1   .   .   .   4   .   .   .   .   .   .   .  -5   3   3   2   .   .   3   7  -5   .   .   .   .   .   1   1   3   3   .   3   .   .   .   .   .  -2   .   .   .   .  -3  -3   .   .   .   1  -1   .  -1   .   .   .   .   .   .   .   .   .  -1   .   .   .   .   .   1  -1   .   .   .   .   .   1  -1   .   .  -1   .   .   .  -1   1   .   .   .  -1   .   .   .   .   .   .   1  -1   .   .   .   .   .   .   .   .   .   .   .   1   1    .    .    .    1    .    .

A = E(23)+E(23)^2+E(23)^3+E(23)^4+E(23)^6+E(23)^8+E(23)^9+E(23)^12+E(23)^13+E(23)^16+E(23)^18
  = (-1+Sqrt(-23))/2 = b23
B = 3*E(23)+3*E(23)^2+3*E(23)^3+3*E(23)^4+3*E(23)^6+3*E(23)^8+3*E(23)^9+3*E(23)^12+3*E(23)^13+3*E(23)^16+3*E(23)^18
  = (-3+3*Sqrt(-23))/2 = 3b23
C = 2*E(23)+2*E(23)^2+2*E(23)^3+2*E(23)^4+2*E(23)^6+2*E(23)^8+2*E(23)^9+2*E(23)^12+2*E(23)^13+2*E(23)^16+2*E(23)^18
  = -1+Sqrt(-23) = 2b23
D = E(31)+E(31)^2+E(31)^4+E(31)^5+E(31)^7+E(31)^8+E(31)^9+E(31)^10+E(31)^14+E(31)^16+E(31)^18+E(31)^19+E(31)^20+E(31)^25+E(31)^28
  = (-1+Sqrt(-31))/2 = b31
E = 2*E(31)+2*E(31)^2+2*E(31)^4+2*E(31)^5+2*E(31)^7+2*E(31)^8+2*E(31)^9+2*E(31)^10+2*E(31)^14+2*E(31)^16+2*E(31)^18+2*E(31)^19+2*E(31)^20+2*E(31)^25+2*E(31)^28
  = -1+Sqrt(-31) = 2b31
F = -E(39)^7-E(39)^14-E(39)^17-E(39)^19-E(39)^23-E(39)^28-E(39)^29-E(39)^31-E(39)^34-E(39)^35-E(39)^37-E(39)^38
  = (-1+Sqrt(-39))/2 = b39
G = 2*E(20)+2*E(20)^9-2*E(20)^13-2*E(20)^17
  = 2*Sqrt(-5) = 2i5
H = 3*E(11)-E(11)^2+3*E(11)^3+3*E(11)^4+3*E(11)^5-E(11)^6-E(11)^7-E(11)^8+3*E(11)^9-E(11)^10
  = -1+2*Sqrt(-11) = 1+4b11
I = E(47)+E(47)^2+E(47)^3+E(47)^4+E(47)^6+E(47)^7+E(47)^8+E(47)^9+E(47)^12+E(47)^14+E(47)^16+E(47)^17+E(47)^18+E(47)^21+E(47)^24+E(47)^25+E(47)^27+E(47)^28+E(47)^32+E(47)^34+E(47)^36+E(47)^37+E(47)^42
  = (-1+Sqrt(-47))/2 = b47
J = E(56)^5+E(56)^13+E(56)^15+E(56)^23-E(56)^29-E(56)^31-E(56)^37+E(56)^39+E(56)^45-E(56)^47-E(56)^53-E(56)^55
  = Sqrt(-14) = i14
K = E(59)+E(59)^3+E(59)^4+E(59)^5+E(59)^7+E(59)^9+E(59)^12+E(59)^15+E(59)^16+E(59)^17+E(59)^19+E(59)^20+E(59)^21+E(59)^22+E(59)^25+E(59)^26+E(59)^27+E(59)^28+E(59)^29+E(59)^35+E(59)^36+E(59)^41+E(59)^45+E(59)^46+E(59)^48+E(59)^49+E(59)^51+E(59)^53+E(59)^57
  = (-1+Sqrt(-59))/2 = b59
L = E(71)+E(71)^2+E(71)^3+E(71)^4+E(71)^5+E(71)^6+E(71)^8+E(71)^9+E(71)^10+E(71)^12+E(71)^15+E(71)^16+E(71)^18+E(71)^19+E(71)^20+E(71)^24+E(71)^25+E(71)^27+E(71)^29+E(71)^30+E(71)^32+E(71)^36+E(71)^37+E(71)^38+E(71)^40+E(71)^43+E(71)^45+E(71)^48+E(71)^49+E(71)^50+E(71)^54+E(71)^57+E(71)^58+E(71)^60+E(71)^64
  = (-1+Sqrt(-71))/2 = b71
M = -E(87)^5-E(87)^10-E(87)^19-E(87)^20-E(87)^23-E(87)^31-E(87)^35-E(87)^37-E(87)^38-E(87)^40-E(87)^43-E(87)^46-E(87)^53-E(87)^55-E(87)^59-E(87)^61-E(87)^62-E(87)^65-E(87)^70-E(87)^71-E(87)^73-E(87)^74-E(87)^76-E(87)^79-E(87)^80-E(87)^83-E(87)^85-E(87)^86
  = (-1+Sqrt(-87))/2 = b87
N = E(11)-E(11)^2+E(11)^3+E(11)^4+E(11)^5-E(11)^6-E(11)^7-E(11)^8+E(11)^9-E(11)^10
  = Sqrt(-11) = i11
O = -E(95)^7-E(95)^14-E(95)^17-E(95)^21-E(95)^23-E(95)^28-E(95)^29-E(95)^31-E(95)^34-E(95)^41-E(95)^42-E(95)^43-E(95)^46-E(95)^47-E(95)^51-E(95)^56-E(95)^58-E(95)^59-E(95)^62-E(95)^63-E(95)^68-E(95)^69-E(95)^71-E(95)^73-E(95)^77-E(95)^79-E(95)^82-E(95)^83-E(95)^84-E(95)^86-E(95)^87-E(95)^89-E(95)^91-E(95)^92-E(95)^93-E(95)^94
  = (-1+Sqrt(-95))/2 = b95
P = E(104)^5+E(104)^7+E(104)^15+E(104)^21-E(104)^23-E(104)^29+E(104)^31+E(104)^37+E(104)^45+E(104)^47-E(104)^53-E(104)^55-E(104)^61+E(104)^63-E(104)^69+E(104)^71-E(104)^77-E(104)^79+E(104)^85-E(104)^87+E(104)^93-E(104)^95-E(104)^101-E(104)^103
  = Sqrt(-26) = i26
Q = -E(119)^11-E(119)^13-E(119)^19-E(119)^22-E(119)^23-E(119)^26-E(119)^29-E(119)^33-E(119)^37-E(119)^38-E(119)^39-E(119)^44-E(119)^46-E(119)^47-E(119)^52-E(119)^55-E(119)^57-E(119)^58-E(119)^59-E(119)^65-E(119)^66-E(119)^69-E(119)^71-E(119)^74-E(119)^76-E(119)^78-E(119)^79-E(119)^83-E(119)^87-E(119)^88-E(119)^89-E(119)^92-E(119)^94-E(119)^95-E(119)^99-E(119)^101-E(119)^103-E(119)^104-E(119)^107-E(119)^109-E(119)^110-E(119)^111-E(119)^113-E(119)^114-E(119)^115-E(119)^116-E(119)^117-E(119)^118
  = (-1+Sqrt(-119))/2 = b119
